cv_id,subject,author_name,author_uri,recipient_name,recipient_uri,date,place_label,place_uri,lat,long,mentioned_people,mentioned_orgs,mentioned_places,mentioned_events,mentioned_dates,text_file
CV-195,Carta CV-195 – Domingos José de Almeida para Bernardina Barcelos de Almeida,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bernardina Barcelos de Almeida,https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida,1836-03-14,Pelotas,https://www.geonames.org/3454244/pelotas.html,-31.7649,-52.3371,Antônio José Gonçalves Chaves|https://www.wikidata.org/wiki/Q16491671|Chaves;Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375|Bento Gonçalves;Bernardina Barcelos de Almeida|https://www.wikidata.org/wiki/Q136892558|Bernardina;Cândido Fernandes Lima|https://carlamenegat.github.io/VarelaDigital/person/candido_fernandes_lima;Chevalier|https://carlamenegat.github.io/VarelaDigital/person/chevalier;Cipriano Joaquim Rodrigues Barcelos|https://carlamenegat.github.io/VarelaDigital/person/cipriano_joaquim_rodrigues_barcelos|Cipriano;D. Custódia|https://carlamenegat.github.io/VarelaDigital/person/custodia_almeida|Custódia;David|https://carlamenegat.github.io/VarelaDigital/person/david;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida;Espíndola|https://carlamenegat.github.io/VarelaDigital/person/espindola;José Gomes de Vasconcelos Jardim|https://www.wikidata.org/wiki/Q7274284;Goularte|https://carlamenegat.github.io/VarelaDigital/person/goularte;João Rodrigues Barcelos|https://carlamenegat.github.io/VarelaDigital/person/joao_barcelos|João;João da Cunha|https://carlamenegat.github.io/VarelaDigital/person/joao_cunha;João Gonçalves da Silva|https://carlamenegat.github.io/VarelaDigital/person/joao_goncalves_silva;João Grande|https://carlamenegat.github.io/VarelaDigital/person/joao_grande;Joaquim Rodrigues Barcelos|https://carlamenegat.github.io/VarelaDigital/person/joaquim_barcelos|Joaquim;José de Araújo Ribeiro|https://www.wikidata.org/wiki/Q10310751|Araújo Ribeiro;José Félix|https://carlamenegat.github.io/VarelaDigital/person/jose_felix|compadre José Félix;José Moreira|https://carlamenegat.github.io/VarelaDigital/person/jose_moreira;José Pedro|https://carlamenegat.github.io/VarelaDigital/person/jose_pedro|Sr.Senhor José Pedro;Leão Próspero Chastan|https://carlamenegat.github.io/VarelaDigital/person/leao_prospero_chastan|Chastan;Manuel Domingues Moreira|https://carlamenegat.github.io/VarelaDigital/person/manuel_domigues_moreira|Domingues;Mateus Gomes Viana|https://carlamenegat.github.io/VarelaDigital/person/mateus_gomes|Mateus Gomes§Mateus;Rolino Pereira de Barros|https://carlamenegat.github.io/VarelaDigital/person/rolino_pereira_barros|compadre Rolino;Vicente|https://carlamenegat.github.io/VarelaDigital/person/vicente,,Pelotas|https://www.geonames.org/3454244/pelotas.html|São Francisco de Paula;Rio de Janeiro|https://www.geonames.org/3451190/rio-de-janeiro.html|Rio;Rio Grande|https://www.geonames.org/3451138/rio-grande.html;Rio Pardo|https://www.geonames.org/3451102/rio-pardo.html,,1836-02-23;1836-03-14;1978;2025-08-06;2025-12-15,CV-195.xml
CV-196,Carta CV-196 – Domingos José de Almeida para Bernardina Barcelos de Almeida,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bernardina Barcelos de Almeida,https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida,1836-04-14,Boqueirão,https://www.geonames.org/3448596/sao-lourenco-do-sul.html,-31.3625,-51.9717,Bernardina Barcelos de Almeida|https://www.wikidata.org/wiki/Q136892558|Bernardina;Casaca|https://carlamenegat.github.io/VarelaDigital/person/casaca;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida;Vicente|https://carlamenegat.github.io/VarelaDigital/person/vicente,Assembleia Provincial de São Pedro do Rio Grande do Sul|https://carlamenegat.github.io/VarelaDigital/org/assembleia_provincial_rs|Assembléia,Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre;Rio de Janeiro|https://www.geonames.org/3451190/rio-de-janeiro.html|Rio;São Lourenço|https://www.geonames.org/3448596/sao-lourenco-do-sul.html|Boqueirão§São Lourenço do Sul,,1836-04-14;1978;2025-08-06;2025-12-15,CV-196.xml
CV-197,Documento CV-197 – Correspondência entre Domingos José de Almeida e João Manuel de Lima e Silva,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,João Manuel de Lima e Silva,https://carlamenegat.github.io/VarelaDigital/person/joao_manuel_lima_silva,1836-05-13,Porto Alegre,https://www.geonames.org/3452925/porto-alegre.html,-30.0346,-51.2177,Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;João Manuel de Lima e Silva|https://www.wikidata.org/wiki/Q10311815|Lima;Malaquias de Faria Lobato|https://carlamenegat.github.io/VarelaDigital/person/malaquias_faria_lobato|Sr.Senhor Malaquias de Faria Lobato,,Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre,,1836-05-13;1978;2025-08-06;2025-12-15,CV-197.xml
CV-198,Carta CV-198 – Domingos José de Almeida para Antônio de Sousa Neto,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Antônio de Sousa Neto,https://carlamenegat.github.io/VarelaDigital/person/antonio_sousa_neto,1836-05-14,Porto Alegre,https://www.geonames.org/3452925/porto-alegre.html,-30.0346,-51.2177,Antônio Inácio dos Santos|https://carlamenegat.github.io/VarelaDigital/person/antonio_inacio_santos;Antônio de Lima e Pinto|https://carlamenegat.github.io/VarelaDigital/person/antonio_lima_pinto;Antônio Maria de Sousa|https://carlamenegat.github.io/VarelaDigital/person/antonio_maria_sousa;Antônio Rodrigues Filho|https://carlamenegat.github.io/VarelaDigital/person/antonio_rodrigues_filho;Antônio de Sousa Neto|https://www.wikidata.org/wiki/Q612105;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Eulálio Antônio Muniz|https://carlamenegat.github.io/VarelaDigital/person/eulalio_antonio_muniz;Isidoro Filipe Duarte|https://carlamenegat.github.io/VarelaDigital/person/isidoro_filipe_duarte|dito dito;João Batista da Silva|https://carlamenegat.github.io/VarelaDigital/person/joao_batista_silva;João Gonçalves da Silva|https://carlamenegat.github.io/VarelaDigital/person/joao_goncalves_silva;João Pedro da Costa Freire|https://carlamenegat.github.io/VarelaDigital/person/joao_pedro_costa_freire;Joaquim José Mendes Ribeiro|https://carlamenegat.github.io/VarelaDigital/person/joaquim_jose_mendes_ribeiro;Jorge Taylor|https://carlamenegat.github.io/VarelaDigital/person/jorge_taylor;José Francisco Guimarães|https://carlamenegat.github.io/VarelaDigital/person/jose_francisco_guimaraes;José Joaquim Leite Guimarães|https://carlamenegat.github.io/VarelaDigital/person/jose_joaquim_leite_guimaraes;José Marques da Cunha|https://carlamenegat.github.io/VarelaDigital/person/jose_marques_cunha;José Ribeiro Pinto Costa|https://carlamenegat.github.io/VarelaDigital/person/jose_ribeiro_pinto_costa;Leite e Rocha|https://carlamenegat.github.io/VarelaDigital/person/leite_rocha;Manuel Domingues Moreira|https://carlamenegat.github.io/VarelaDigital/person/manuel_domigues_moreira;Manuel Joaquim de Paula|https://carlamenegat.github.io/VarelaDigital/person/manuel_joaquim_paula;Nelson Aveline|https://carlamenegat.github.io/VarelaDigital/person/nelson_aveline,,Pelotas|https://www.geonames.org/3454244/pelotas.html|São Francisco de Paula;Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre,,1836-05-14;1978;2025-06-28;2025-08-06;2025-12-15,CV-198.xml
CV-199,Documento CV-199 – Correspondência entre Domingos José de Almeida e Inácio José de Oliveira Guimarães,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Inácio José de Oliveira Guimarães,https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes,1836-07-22,Pelotas,https://www.geonames.org/3454244/pelotas.html,-31.7649,-52.3371,Baltasar José Rodrigues Soares Filho|https://carlamenegat.github.io/VarelaDigital/person/baltasar_jose_rodrigues_soares_filho|Baltasar José Rodrigues Filho§Sr.Senhor Sargento Baltasar José Rodrigues Soares Filho;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Inácio José de Oliveira Guimarães|https://www.wikidata.org/wiki/Q10303358,,Pelotas|https://www.geonames.org/3454244/pelotas.html|São Francisco de Paula;Rio Grande|https://www.geonames.org/3451138/rio-grande.html;São Lourenço|https://www.geonames.org/3448596/sao-lourenco-do-sul.html|Boqueirão§São Lourenço do Sul§Fazenda em São Lourenço,,1836-07-22;1836-07-24;1978;2025-09-10;2026-01-01,CV-199.xml
CV-2,Carta CV-2 – Antônio F. dos Santos Abreu para Domingos J. de Almeida,Antônio Francisco dos Santos Abreu,https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,1838-11-17,Jaguarão Chico,https://www.geonames.org/3460227/arroyo-yaguaron-chico.html,-31.95472,-53.94717,Antônio Francisco dos Santos Abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu;Dionísio Amaro|https://carlamenegat.github.io/VarelaDigital/person/dionisio_amaro,,Jaguarão Chico|https://www.geonames.org/3460227/arroyo-yaguaron-chico.html,,1838-11-17;1978;2025-06-16;2025-11-20,CV-2.xml
CV-20,CV-20 — Cópia do documento CV-7,,,,,,,,,,,,,,1978;2025-12-05,CV-20.xml
CV-200,Carta CV-200 – Domingos José de Almeida para Joaquim José de Freitas,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Joaquim José de Freitas,https://carlamenegat.github.io/VarelaDigital/person/joaquim_jose_freitas,1836-08-09,,,,,Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Francisco Xavier|https://carlamenegat.github.io/VarelaDigital/person/francisco_xavier_capitao|Capitão Francisco Xavier;Joaquim José de Freitas|https://carlamenegat.github.io/VarelaDigital/person/joaquim_jose_freitas;Manuel Rodrigues Cordeiro|https://carlamenegat.github.io/VarelaDigital/person/manuel_rodrigues_cordeiro,,Mostardas|https://www.geonames.org/3456629/mostardas.html;Rio Grande|https://www.geonames.org/3451138/rio-grande.html;São José do Norte|https://www.geonames.org/3448652/sao-jose-do-norte.html|Vila do Norte,,1836-08-09;1978;2025-09-10;2026-01-01,CV-200.xml
CV-201,Carta CV-201 – Domingos José de Almeida para Bento Gonçalves da Silva,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bento Gonçalves da Silva,https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves,1836-07-09,Mostardas,https://www.geonames.org/3456629/mostardas.html,-31.1056,-50.9161,Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375|Coronel Bento Gonçalves da Silva;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Francisco Xavier|https://carlamenegat.github.io/VarelaDigital/person/francisco_xavier_capitao|Capitão Francisco Xavier;Manuel Rodrigues Cordeiro|https://carlamenegat.github.io/VarelaDigital/person/manuel_rodrigues_cordeiro,,Mostardas|https://www.geonames.org/3456629/mostardas.html,,1836-07-09;1978;2025-09-10;2026-01-01,CV-201.xml
CV-202,Carta CV-202 – Domingos José de Almeida para Manuel Rodrigues Cordeiro,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Manuel Rodrigues Cordeiro,https://carlamenegat.github.io/VarelaDigital/person/manuel_rodrigues_cordeiro,1836-08-09,,,,,Manuel Rodrigues Cordeiro|https://carlamenegat.github.io/VarelaDigital/person/manuel_rodrigues_cordeiro,,Estreito|https://www.geonames.org/3463780/estreito.html;Mostardas|https://www.geonames.org/3456629/mostardas.html,,1836-08-09;1978;2025-09-10;2026-01-01,CV-202.xml
CV-203,Carta CV-203 – Cópia atribuída a Domingos José de Almeida para o Comandante da força marítima na barra de São Gonçalo,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,,,1836-08-21,,,,,Antônio de Sousa Neto|https://www.wikidata.org/wiki/Q612105|Neto;Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375|Bento Gonçalves;Bernardino Gomes|https://carlamenegat.github.io/VarelaDigital/person/bernardino_gomes|Tenente Bernardino Gomes;Domingos Crescêncio de Carvalho|https://www.wikidata.org/wiki/Q10268042|Crescêncio;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Fructuoso Rivera|https://www.wikidata.org/wiki/Q467976|José Fructuoso Rivera§Don Frutos§Fructo Rivera;João Manuel de Lima e Silva|https://www.wikidata.org/wiki/Q10311815|Lima;Joaquim Marques|https://carlamenegat.github.io/VarelaDigital/person/joaquim_marques;José Manuel da Silveira|https://carlamenegat.github.io/VarelaDigital/person/jose_manuel_silveira|José Manuel;Julian Calderón|https://carlamenegat.github.io/VarelaDigital/person/julian_calderon|Calderon§Major Julian Calderon;Juan Antonio Lavalleja|https://www.wikidata.org/wiki/Q649615|Juan Antonio Lavalleja y de la Torre§Lavalleja;Manuel Gonçalves da Silva|https://carlamenegat.github.io/VarelaDigital/person/manuel_goncalves_silva;Manuel Oribe|https://www.wikidata.org/wiki/Q467987|Manuel Ceferino Oribe y Viana§Oribe;Jorge Mazarredo|https://carlamenegat.github.io/VarelaDigital/person/mazarredo|Mazarredo;Luís Miller|https://carlamenegat.github.io/VarelaDigital/person/miller|Miller;Antônio Paulo da Fontoura|https://www.wikidata.org/wiki/Q9622579|Paulino§Paulino Fontoura;Pedro Pinto|https://carlamenegat.github.io/VarelaDigital/person/pedro_pinto;Seráfico|https://carlamenegat.github.io/VarelaDigital/person/serafico;João da Silva Tavares|https://www.wikidata.org/wiki/Q10312398|Silva Tavares§Silva;Joaquim Teixeira Nunes|https://www.wikidata.org/wiki/Q10379126|Teixeira,Império do Brasil|https://www.wikidata.org/wiki/Q217230|Brazilian Empire§Brasil,Rio Cebollatí|https://www.geonames.org/3443254/rio-cebollati.html|Cebolati;Bagé|https://www.geonames.org/3471196/bage.html|Bayes;Canguçu|https://www.geonames.org/3467512/cangucu.html;Chuí|https://www.geonames.org/3466187/chui.html;Estreito|https://www.geonames.org/3463780/estreito.html;Itapuã|https://www.geonames.org/3460657/ponta-de-itapua.html;Pelotas|https://www.geonames.org/3454244/pelotas.html|São Francisco de Paula;Piraí|https://www.geonames.org/3455142/parai.html;Retiro|https://www.geonames.org/3451576/retiro.html;Rio Grande|https://www.geonames.org/3451138/rio-grande.html;Canal do São Gonçalo|https://www.geonames.org/3449069/canal-de-sao-goncalo.html|São Gonçalo;Sarangonha|https://www.geonames.org/3447990/ilha-da-saragonha.html;Ilha da Torotama|https://www.geonames.org/13037322/ilha-da-torotama.html|Torotama;Estado Oriental|https://www.geonames.org/3439705/oriental-republic-of-uruguay.html|Cisplatina§Republica Oriental do Uruguai§Uruguay§Uruguai,,1836-08-21;1836-08-23;1836-08-29;1836-09-08;1836-09-20;1978;2025-09-10;2026-01-01,CV-203.xml
CV-204,Carta CV-204 – Domingos José de Almeida para o Comandante da Barca de Vapor,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Comandante da Barca de Vapor,,1836-09-14,Pelotas,https://www.geonames.org/3454244/pelotas.html,-31.7649,-52.3371,Cirilo|https://carlamenegat.github.io/VarelaDigital/person/cirilo;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;João Antônio Simplício|https://carlamenegat.github.io/VarelaDigital/person/joao_simplicio|João Simplício;Marciano José Pereira Ribeiro|https://www.wikidata.org/wiki/Q10325233|Dr. Marciano§Marciano;João da Silva Tavares|https://www.wikidata.org/wiki/Q10312398|Silva Tavares;Silvano|https://carlamenegat.github.io/VarelaDigital/person/silvano,,Arroio Chasqueiro|https://www.geonames.org/3444846/arroio-chasqueiro.html|Chasqueiro;Pelotas|https://www.geonames.org/3454244/pelotas.html|São Francisco de Paula;Porto Alegre|https://www.geonames.org/3452925/porto-alegre.html|Leal e Valerosa Cidade de Porto Alegre§Madre de Deus de Porto Alegre;Rio Grande|https://www.geonames.org/3451138/rio-grande.html;São Leopoldo|https://www.geonames.org/3448622/sao-leopoldo.html,,1836-06-26;1836-09-10;1836-09-11;1836-09-14;1978;2025-09-11;2026-01-02,CV-204.xml
CV-205,Carta CV-205 – Domingos José de Almeida para Bernardina Barcelos de Almeida,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bernardina Barcelos de Almeida,https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida,1836-10-20,Pelotas,https://www.geonames.org/3454244/pelotas.html,-31.7649,-52.3371,Bernardino Rodrigues Barcelos Filho|https://carlamenegat.github.io/VarelaDigital/person/bernardino_rodrigues_barcelos_filho|Bernardino;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida;João Rodrigues Barcelos|https://carlamenegat.github.io/VarelaDigital/person/joao_barcelos|compadre João;João Pedro Ramirez|https://carlamenegat.github.io/VarelaDigital/person/joao_pedro_ramirez|Ramirez;José Rodrigues Chaves|https://carlamenegat.github.io/VarelaDigital/person/jose_rodrigues_chaves;Luís Rodrigues Barcelos|https://carlamenegat.github.io/VarelaDigital/person/luis_rodrigues_barcelos|tio Luís;Manuel Gonçalves da Silva|https://carlamenegat.github.io/VarelaDigital/person/manuel_goncalves_silva|Manuel Gonçalves;Paraguai|https://carlamenegat.github.io/VarelaDigital/person/paraguai;Raimundo Senandes|https://carlamenegat.github.io/VarelaDigital/person/raimundo_senandes,,Cerro Largo|https://www.geonames.org/3443173/departamento-de-cerro-largo.html;Pelotas|https://www.geonames.org/3454244/pelotas.html|São Francisco de Paula;Estado Oriental|https://www.geonames.org/3439705/oriental-republic-of-uruguay.html|Cisplatina§Republica Oriental do Uruguai§Uruguay§Uruguai,,1836-10-20;1978;2025-09-11;2026-01-02,CV-205.xml
