cv_id,subject,author_name,author_uri,recipient_name,recipient_uri,date,place_label,place_uri,lat,long,mentioned_people,mentioned_orgs,mentioned_places,mentioned_events,mentioned_dates,text_file
CV-195,Carta CV-195 – Domingos José de Almeida para Bernardina Barcelos de Almeida,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bernardina Barcelos de Almeida,https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida,1836-03-14,Pelotas,,,,antonio_jose_goncalves_chaves|https://carlamenegat.github.io/VarelaDigital/person/antonio_jose_goncalves_chaves|Chaves;bento_goncalves|https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves|Bento Gonçalves;bernardina_barcelos_almeida|https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida|Bernardina§Bernardina Barcelos de Almeida;candido_fernandes_lima|https://carlamenegat.github.io/VarelaDigital/person/candido_fernandes_lima|Cândido Fernandes Lima;chevalier|https://carlamenegat.github.io/VarelaDigital/person/chevalier|Chevalier;cipriano_joaquim_rodrigues_barcelos|https://carlamenegat.github.io/VarelaDigital/person/cipriano_joaquim_rodrigues_barcelos|Cipriano;custodia_almeida|https://carlamenegat.github.io/VarelaDigital/person/custodia_almeida|Custódia;david|https://carlamenegat.github.io/VarelaDigital/person/david|David;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida;domingues|https://carlamenegat.github.io/VarelaDigital/person/domingues|Domingues;espindola|https://carlamenegat.github.io/VarelaDigital/person/espindola|Espíndola;gomes_jardim|https://carlamenegat.github.io/VarelaDigital/person/gomes_jardim|José Gomes de Vasconcelos Jardim;goularte|https://carlamenegat.github.io/VarelaDigital/person/goularte|Goularte;joao_barcelos|https://carlamenegat.github.io/VarelaDigital/person/joao_barcelos|João;joao_da_cunha|https://carlamenegat.github.io/VarelaDigital/person/joao_da_cunha|João da Cunha;joao_goncalves_da_silva|https://carlamenegat.github.io/VarelaDigital/person/joao_goncalves_da_silva|João Gonçalves da Silva;joao_grande|https://carlamenegat.github.io/VarelaDigital/person/joao_grande|João Grande;joaquim_barcelos|https://carlamenegat.github.io/VarelaDigital/person/joaquim_barcelos|Joaquim;jose_araujo_ribeiro|https://carlamenegat.github.io/VarelaDigital/person/jose_araujo_ribeiro|Araújo Ribeiro;jose_felix|https://carlamenegat.github.io/VarelaDigital/person/jose_felix|José Félix§compadre José Félix;jose_moreira|https://carlamenegat.github.io/VarelaDigital/person/jose_moreira|José Moreira;jose_pedro|https://carlamenegat.github.io/VarelaDigital/person/jose_pedro|Sr.Senhor José Pedro;leao_prospero_chastan|https://carlamenegat.github.io/VarelaDigital/person/leao_prospero_chastan|Chastan;mateus_gomes|https://carlamenegat.github.io/VarelaDigital/person/mateus_gomes|Mateus;rolino_pereira_barros|https://carlamenegat.github.io/VarelaDigital/person/rolino_pereira_barros|compadre Rolino;vicente|https://carlamenegat.github.io/VarelaDigital/person/vicente|Vicente,,pelotas||Pelotas;rio_de_janeiro||Rio§Rio de Janeiro;rio_grande||Rio Grande;rio_pardo||Rio Pardo,,1836-02-23;1836-03-14;1978;2025-08-06;2025-12-15,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-195.xml
CV-196,Carta CV-196 – Domingos José de Almeida para Bernardina Barcelos de Almeida,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bernardina Barcelos de Almeida,https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida,1836-04-14,Boqueirão,,,,bernardina_barcelos_almeida|https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida|Bernardina;casaca|https://carlamenegat.github.io/VarelaDigital/person/casaca|Casaca;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida;vicente|https://carlamenegat.github.io/VarelaDigital/person/vicente|Vicente,assembleia_provincial_rs|https://carlamenegat.github.io/VarelaDigital/org/assembleia_provincial_rs|Assembléia,porto_alegre||Porto Alegre;rio_de_janeiro||Rio;são_lourenço||Boqueirão,,1836-04-14;1978;2025-08-06;2025-12-15,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-196.xml
CV-197a,Documento CV-197 – Correspondência entre Domingos José de Almeida e João Manuel de Lima e Silva,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,João Manuel de Lima e Silva,https://carlamenegat.github.io/VarelaDigital/person/joao_manuel_lima_silva,1836-05-13,Porto Alegre,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;joao_manuel_lima_silva|https://carlamenegat.github.io/VarelaDigital/person/joao_manuel_lima_silva|Lima;malaquias_faria_lobato|https://carlamenegat.github.io/VarelaDigital/person/malaquias_faria_lobato|Sr.Senhor Malaquias de Faria Lobato,,porto_alegre||Porto Alegre,,1836-05-13;1978;2025-08-06;2025-12-15,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-197.xml
CV-198a,Carta CV-198 – Domingos José de Almeida para Antônio de Sousa Neto,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Antônio de Sousa Neto,https://carlamenegat.github.io/VarelaDigital/person/antonio_sousa_neto,1836-05-14,Porto Alegre,,,,antonio_inacio_santos|https://carlamenegat.github.io/VarelaDigital/person/antonio_inacio_santos|Antônio Inácio dos Santos;antonio_lima_pinto|https://carlamenegat.github.io/VarelaDigital/person/antonio_lima_pinto|Antônio de Lima e Pinto;antonio_maria_sousa|https://carlamenegat.github.io/VarelaDigital/person/antonio_maria_sousa|Antônio Maria de Sousa;antonio_rodrigues_filho|https://carlamenegat.github.io/VarelaDigital/person/antonio_rodrigues_filho|Antônio Rodrigues Filho;antonio_sousa_neto|https://carlamenegat.github.io/VarelaDigital/person/antonio_sousa_neto|Antônio de Sousa Neto;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;eulalio_antonio_muniz|https://carlamenegat.github.io/VarelaDigital/person/eulalio_antonio_muniz|Eulálio Antônio Muniz;isidoro_filipe_duarte|https://carlamenegat.github.io/VarelaDigital/person/isidoro_filipe_duarte|Isidoro Filipe Duarte§dito dito;joao_batista_silva|https://carlamenegat.github.io/VarelaDigital/person/joao_batista_silva|João Batista da Silva;joao_goncalves_silva|https://carlamenegat.github.io/VarelaDigital/person/joao_goncalves_silva|João Gonçalves da Silva;joao_pedro_costa_freire|https://carlamenegat.github.io/VarelaDigital/person/joao_pedro_costa_freire|João Pedro da Costa Freire;joaquim_jose_mendes_ribeiro|https://carlamenegat.github.io/VarelaDigital/person/joaquim_jose_mendes_ribeiro|Joaquim José Mendes Ribeiro;jorge_taylor|https://carlamenegat.github.io/VarelaDigital/person/jorge_taylor|Jorge Taylor;jose_francisco_guimaraes|https://carlamenegat.github.io/VarelaDigital/person/jose_francisco_guimaraes|José Francisco Guimarães;jose_joaquim_leite_guimaraes|https://carlamenegat.github.io/VarelaDigital/person/jose_joaquim_leite_guimaraes|José Joaquim Leite Guimarães;jose_marques_cunha|https://carlamenegat.github.io/VarelaDigital/person/jose_marques_cunha|José Marques da Cunha;jose_ribeiro_pinto_costa|https://carlamenegat.github.io/VarelaDigital/person/jose_ribeiro_pinto_costa|José Ribeiro Pinto Costa;leite_rocha|https://carlamenegat.github.io/VarelaDigital/person/leite_rocha|Leite e Rocha;manuel_domigues_moreira|https://carlamenegat.github.io/VarelaDigital/person/manuel_domigues_moreira|Manuel Domingues Moreira;manuel_joaquim_paula|https://carlamenegat.github.io/VarelaDigital/person/manuel_joaquim_paula|Manuel Joaquim de Paula;nelson_aveline|https://carlamenegat.github.io/VarelaDigital/person/nelson_aveline|Nelson Aveline,,pelotas||Pelotas;porto_alegre||Porto Alegre,,1836-05-14;1978;2025-06-28;2025-08-06;2025-12-15,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-198.xml
CV-199a,Documento CV-199 – Correspondência entre Domingos José de Almeida e Inácio José de Oliveira Guimarães,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Inácio José de Oliveira Guimarães,https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes,1836-07-22,Pelotas,,,,baltasar_rodrigues_soares_filho|https://carlamenegat.github.io/VarelaDigital/person/baltasar_rodrigues_soares_filho|Baltasar José Rodrigues Filho§Sr.Senhor Sargento Baltasar José Rodrigues Soares Filho;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;inacio_guimaraes|https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes|Inácio José de Oliveira Guimarães,,pelotas||Pelotas;rio_grande||Rio Grande;sao_lourenco||Fazenda em São Lourenço,,1836-07-22;1836-07-24;1978;2025-09-10;2026-01-01,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-199.xml
CV-2,Carta CV-2 – Antônio F. dos Santos Abreu para Domingos J. de Almeida,Antônio Francisco dos Santos Abreu,https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_almeida,1838-11-17,Jaguarão Chico,,,,antonio_abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_abreu|Antônio Francisco dos Santos Abreu;dionisio_amaro|https://carlamenegat.github.io/VarelaDigital/person/dionisio_amaro|Dionísio Amaro,,jaguarao_chico||Jaguarão Chico,,1838-11-17;1978;2025-06-16;2025-11-20,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-2.xml
CV-20,CV-20 — Cópia do documento CV-7,,,,,,,,,,,,,,1978;2025-12-05,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-20.xml
CV-200,Carta CV-200 – Domingos José de Almeida para Joaquim José de Freitas,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Joaquim José de Freitas,https://carlamenegat.github.io/VarelaDigital/person/joaquim_jose_freitas,1836-08-09,,,,,bento_goncalves|https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves|Bento Gonçalves da Silva;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;francisco_xavier|https://carlamenegat.github.io/VarelaDigital/person/francisco_xavier|Capitão Francisco Xavier;joaquim_jose_freitas|https://carlamenegat.github.io/VarelaDigital/person/joaquim_jose_freitas|Joaquim José de Freitas;manuel_rodrigues_cordeiro|https://carlamenegat.github.io/VarelaDigital/person/manuel_rodrigues_cordeiro|Manuel Rodrigues Cordeiro,,mostardas||Mostardas;rio_grande||Rio Grande;sao_jose_norte||São José do Norte,,1836-08-09;1978;2025-09-10;2026-01-01,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-200.xml
CV-201,Carta CV-201 – Domingos José de Almeida para Bento Gonçalves da Silva,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bento Gonçalves da Silva,https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves,1836-07-09,Mostardas,,,,bento_goncalves|https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves|Coronel Bento Gonçalves da Silva;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;francisco_xavier|https://carlamenegat.github.io/VarelaDigital/person/francisco_xavier|Capitão Francisco Xavier;manuel_rodrigues_cordeiro|https://carlamenegat.github.io/VarelaDigital/person/manuel_rodrigues_cordeiro|Manuel Rodrigues Cordeiro,,mostardas||Mostardas,,1836-07-09;1978;2025-09-10;2026-01-01,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-201.xml
CV-202,Carta CV-202 – Domingos José de Almeida para Manuel Rodrigues Cordeiro,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Manuel Rodrigues Cordeiro,https://carlamenegat.github.io/VarelaDigital/person/manuel_rodrigues_cordeiro,1836-08-09,,,,,manuel_rodrigues_cordeiro|https://carlamenegat.github.io/VarelaDigital/person/manuel_rodrigues_cordeiro|Manuel Rodrigues Cordeiro,,estreito||Estreito;mostardas||Mostardas,,1836-08-09;1978;2025-09-10;2026-01-01,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-202.xml
CV-203,Carta CV-203 – Cópia atribuída a Domingos José de Almeida para o Comandante da força marítima na barra de São Gonçalo,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,,,1836-08-21,,,,,antonio_sousa_neto|https://carlamenegat.github.io/VarelaDigital/person/antonio_sousa_neto|Neto;bento_goncalves|https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves|Bento Gonçalves;bernardino_gomes|https://carlamenegat.github.io/VarelaDigital/person/bernardino_gomes|Tenente Bernardino Gomes;domingos_crescencio_carvalho|https://carlamenegat.github.io/VarelaDigital/person/domingos_crescencio_carvalho|Crescêncio;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;fructoso_rivera|https://carlamenegat.github.io/VarelaDigital/person/fructoso_rivera|Fructo Rivera;joao_manuel_lima_silva|https://carlamenegat.github.io/VarelaDigital/person/joao_manuel_lima_silva|Lima;joaquim_marques|https://carlamenegat.github.io/VarelaDigital/person/joaquim_marques|Joaquim Marques;jose_manuel_silveira|https://carlamenegat.github.io/VarelaDigital/person/jose_manuel_silveira|José Manuel§José Manuel da Silveira;julian_calderon|https://carlamenegat.github.io/VarelaDigital/person/julian_calderon|Calderon§Major Julian Calderon;lavalleja|https://carlamenegat.github.io/VarelaDigital/person/lavalleja|Lavalleja;manuel_goncalves_silva|https://carlamenegat.github.io/VarelaDigital/person/manuel_goncalves_silva|Manuel Gonçalves da Silva;manuel_oribe|https://carlamenegat.github.io/VarelaDigital/person/manuel_oribe|Oribe;mazarredo|https://carlamenegat.github.io/VarelaDigital/person/mazarredo|Mazarredo;miller|https://carlamenegat.github.io/VarelaDigital/person/miller|Luís Miller;paulino_fontoura|https://carlamenegat.github.io/VarelaDigital/person/paulino_fontoura|Paulino Fontoura;pedro_pinto|https://carlamenegat.github.io/VarelaDigital/person/pedro_pinto|Pedro Pinto;serafico|https://carlamenegat.github.io/VarelaDigital/person/serafico|Seráfico;silva_tavares|https://carlamenegat.github.io/VarelaDigital/person/silva_tavares|Silva§Silva Tavares;teixeira_nunes|https://carlamenegat.github.io/VarelaDigital/person/teixeira_nunes|Teixeira,imperio_brasil|https://carlamenegat.github.io/VarelaDigital/org/imperio_brasil|Brasil,arroyocebolati||Cebolati;bage||Bagé;cangucu||Canguçu;chui||Chuí;estreito||Estreito;itapua||Itapuã;passo_negros||passo dos Negros;pelotas||Pelotas;pirai||Piraí;retiro||Retiro;rio_grande||Rio Grande;sao_goncalo||São Gonçalo;sarangonha||Sarangonha;torotama||Torotama;uruguai||Estado Oriental§Uruguai,,1836-08-21;1836-08-23;1836-08-29;1836-09-08;1836-09-20;1978;2025-09-10;2026-01-01,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-203.xml
CV-204,Carta CV-204 – Domingos José de Almeida para o Comandante da Barca de Vapor,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,,,1836-09-14,Pelotas,,,,cirilo|https://carlamenegat.github.io/VarelaDigital/person/cirilo|Cirilo;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;joao_simplicio|https://carlamenegat.github.io/VarelaDigital/person/joao_simplicio|João Simplício;marciano_pereira_ribeiro|https://carlamenegat.github.io/VarelaDigital/person/marciano_pereira_ribeiro|Marciano;silva_tavares|https://carlamenegat.github.io/VarelaDigital/person/silva_tavares|Silva Tavares;silvano|https://carlamenegat.github.io/VarelaDigital/person/silvano|Silvano,,chasqueiro||Chasqueiro;pelotas||Pelotas;porto_alegre||Porto Alegre;rio_grande||Rio Grande;sao_leopoldo||São Leopoldo,,1836-06-26;1836-09-10;1836-09-11;1836-09-14;1978;2025-09-11;2026-01-02,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-204.xml
CV-205,Carta CV-205 – Domingos José de Almeida para Bernardina Barcelos de Almeida,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bernardina Barcelos de Almeida,https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida,1836-10-20,Pelotas,,,,bernardino_rodrigues_barcelos_filho|https://carlamenegat.github.io/VarelaDigital/person/bernardino_rodrigues_barcelos_filho|Bernardino;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida;joao_barcelos|https://carlamenegat.github.io/VarelaDigital/person/joao_barcelos|compadre João;joao_pedro_ramirez|https://carlamenegat.github.io/VarelaDigital/person/joao_pedro_ramirez|Ramirez;jose_rodrigues_chaves|https://carlamenegat.github.io/VarelaDigital/person/jose_rodrigues_chaves|José Rodrigues Chaves;luis_rodrigues_barcelos|https://carlamenegat.github.io/VarelaDigital/person/luis_rodrigues_barcelos|tio Luís;manuel_goncalves_silva|https://carlamenegat.github.io/VarelaDigital/person/manuel_goncalves_silva|Manuel Gonçalves;paraguai|https://carlamenegat.github.io/VarelaDigital/person/paraguai|Paraguai;raimundo_senandes|https://carlamenegat.github.io/VarelaDigital/person/raimundo_senandes|Raimundo Senandes,,cerro_largo||Cerro Largo;pelotas||Pelotas;uruguai||Uruguai,,1836-10-20;1978;2025-09-11;2026-01-02,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-205.xml
CV-206,Carta CV-206 – Domingos José de Almeida para Bernardina Barcelos de Almeida,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bernardina Barcelos de Almeida,https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida,1836-11-06,Piratini,,,,bernardina_barcelos_almeida|https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida|Bernardina§Bernardina Barcelos de Almeida;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida;jaime_legris|https://carlamenegat.github.io/VarelaDigital/person/jaime_legris|Jaime Legris;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|João Antônio;joao_manuel_lima_silva|https://carlamenegat.github.io/VarelaDigital/person/joao_manuel_lima_silva|Lima;joao_pedro_|https://carlamenegat.github.io/VarelaDigital/person/joao_pedro_|Ramirez;jose_felix|https://carlamenegat.github.io/VarelaDigital/person/jose_felix|José Félix;jose_pedro|https://carlamenegat.github.io/VarelaDigital/person/jose_pedro|José Pedro;manuel_goncalves|https://carlamenegat.github.io/VarelaDigital/person/manuel_goncalves|Manuel Gonçalves;manuel_goncalves_silva|https://carlamenegat.github.io/VarelaDigital/person/manuel_goncalves_silva|Manuel Gonçalves,,durazno||Durazno;palmar||Palmar;piratini||Piratini;sao_gabriel||São Gabriel;taquari||Taquari;uruguai||Estado Oriental,,1836-11-06;1978;2025-09-11;2026-01-02,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-206.xml
